7.715616,115.2,-28.08,-67.5,-134.82
7.731122,112.32,-28.26,-66.78,-135.36
7.746551,109.08,-28.8,-65.88,-135.72
7.760627,105.84,-28.98,-64.98,-136.26
7.769326,103.68,-29.16,-64.44,-136.62
7.780722,100.26,-29.52,-63.54,-137.16
7.798979,95.94,-29.7,-62.46,-137.88
7.815789,92.7,-29.7,-61.38,-138.6
7.82672,90.0,-29.88,-60.84,-138.96
7.83739,87.66,-30.06,-59.94,-139.32
7.853966,84.42,-30.42,-59.04,-139.86
7.86765,81.0,-30.6,-58.14,-140.4
7.881684,78.3,-30.78,-57.6,-140.76
7.894636,75.78,-30.78,-57.06,-141.3
7.913246,72.0,-30.78,-55.98,-141.84
7.92474,70.2,-30.78,-55.08,-142.2
7.940442,67.5,-30.78,-54.18,-142.92
7.957648,64.8,-30.78,-53.28,-143.46
7.973872,61.74,-30.78,-52.74,-143.82
